model_id,condition_id,train_game,train_opponent,seed,env_payoff_magnitude,env_round_magnitude,env_total,soc_opp_action,soc_agent_action,soc_agent_reward,soc_opp_reward,soc_total,social_ratio,var_env_payoff,var_env_round,var_soc_opp_action,var_soc_agent_action,var_soc_agent_reward,var_soc_opp_reward,var_env_total,var_soc_total,var_social_ratio,abl_env_payoff,abl_env_round,abl_soc_opp_action,abl_soc_agent_action,abl_soc_agent_reward,abl_soc_opp_reward
5,5,hawk-dove,0.1,4,2.793489694595337,2.6999104022979736,5.4934000968933105,2.8278260231018066,2.1155009269714355,2.5241293907165527,2.5614640712738037,10.028920412063599,0.6460967228628328,0.19415266811847687,0.03020106814801693,0.5570021271705627,0.17788100242614746,0.1234113946557045,0.156377375125885,0.2243537362664938,1.0146718993782997,0.818927284624148,2.4811395178403473e-06,0.00014033526531420648,1.7275982827413827e-05,2.571470304246759e-06,0.0003801985294558108,0.000166351004736498
6,6,hawk-dove,0.3,0,2.6877665519714355,2.947307586669922,5.635074138641357,2.923398733139038,2.196443557739258,2.3736419677734375,3.199779510498047,10.69326376914978,0.6548899116086667,0.137333482503891,0.05280975624918938,0.5849782824516296,0.32109150290489197,0.15875637531280518,0.2251782864332199,0.19014323875308037,1.2900044471025467,0.8715376576472067,0.00023765543301124126,0.0016570272855460644,0.00035382466739974916,7.46646910556592e-05,0.0014984810259193182,0.0008245812496170402
6,6,hawk-dove,0.3,1,2.701536178588867,2.7810516357421875,5.482587814331055,2.5654735565185547,2.4294803142547607,2.9305598735809326,2.6881959438323975,10.613709688186646,0.6593882653154556,0.03929959982633591,0.05337359756231308,0.23067201673984528,0.10539228469133377,0.1711653470993042,0.14101311564445496,0.09267319738864899,0.6482427641749382,0.8749207707807014,0.00011725340300472453,0.0002201002644142136,4.230672129779123e-05,7.692221697652712e-05,0.00017382926307618618,0.00017269646923523396
6,6,hawk-dove,0.3,2,2.609649181365967,2.4419443607330322,5.051593542098999,2.964244842529297,2.6458027362823486,2.4548678398132324,2.550253391265869,10.615168809890747,0.6775598283421064,0.13999593257904053,0.013698626309633255,0.41668885946273804,0.22800107300281525,0.2951124608516693,0.24208806455135345,0.15369455888867378,1.181890457868576,0.8849234178578624,0.0001834390131989494,0.0003372228820808232,0.0001191975679830648,8.383168460568413e-05,0.00022237026132643223,0.00010497862240299582
6,6,hawk-dove,0.3,3,2.344163179397583,2.264549732208252,4.608712911605835,2.7209789752960205,2.7442328929901123,2.7083001136779785,2.8433921337127686,11.01690411567688,0.7050540209990487,0.12111100554466248,0.017237968742847443,0.4363539516925812,0.3647666871547699,0.07606352865695953,0.29495611786842346,0.13834897428750992,1.172140285372734,0.8944295244942503,0.0005006867577321827,0.00021554858540184796,0.0003662652743514627,0.000293934514047578,0.0009930547093972564,0.0010513636516407132
6,6,hawk-dove,0.3,4,2.7990612983703613,2.6944007873535156,5.493462085723877,2.753450870513916,2.093078136444092,2.5288288593292236,2.5725739002227783,9.94793176651001,0.6442379400270821,0.17071673274040222,0.06754551082849503,0.45836344361305237,0.25633805990219116,0.09427140653133392,0.33768510818481445,0.23826224356889725,1.146658018231392,0.827959594396305,0.00029431036091409624,0.0045331125147640705,0.0010981109226122499,0.0004476407484617084,0.009742201305925846,0.004088512621819973
7,7,hawk-dove,0.5,0,2.681809663772583,2.944507122039795,5.626316785812378,2.9785923957824707,2.1811869144439697,2.373795986175537,3.159121513366699,10.692696809768677,0.6552293585112338,0.11479431390762329,0.006339878775179386,0.3515812158584595,0.4429958760738373,0.24441146850585938,0.2658539414405823,0.12113419268280268,1.3048425018787384,0.9150517724835264,0.00032808573450893164,0.0014513590140268207,7.65633158152923e-05,7.563082908745855e-05,0.0007310403743758798,0.0008831337327137589
7,7,hawk-dove,0.5,1,2.7006969451904297,2.7751083374023438,5.475805282592773,2.5915520191192627,2.48227858543396,2.895331859588623,2.6629981994628906,10.632160663604736,0.6600560678559538,0.04147275909781456,0.011623249389231205,0.3912229537963867,0.1546795666217804,0.5269678831100464,0.2797630727291107,0.053096008487045765,1.3526334762573242,0.9622288576406284,0.00021824846044182777,0.000482632196508348,0.00018395890947431326,0.00011135915701743215,0.00011396961053833365,0.000263409863691777
7,7,hawk-dove,0.5,2,2.620980739593506,2.4419727325439453,5.062953472137451,2.975747585296631,2.649442672729492,2.45693302154541,2.580545425415039,10.662668704986572,0.6780443142337158,0.14519381523132324,0.048870306462049484,0.5736314058303833,0.26422038674354553,0.41047659516334534,0.14449326694011688,0.19406412169337273,1.392821654677391,0.8777075674991549,0.0006994044524617493,0.0006751204491592944,0.00028171497979201376,0.00022595077462028712,0.000719734700396657,0.0005973160150460899
7,7,hawk-dove,0.5,3,2.3376598358154297,2.2534477710723877,4.591107606887817,2.7091054916381836,2.722060441970825,2.7075138092041016,2.8579463958740234,10.996626138687134,0.7054666392289937,0.14325085282325745,0.03310877084732056,0.2484760284423828,0.13661809265613556,0.1830158680677414,0.29393714666366577,0.176359623670578,0.8620471358299255,0.8301632553360777,6.869914795970544e-05,7.472529250662774e-05,6.622953515034169e-05,7.8483390097972e-05,0.0002174207620555535,0.00016443543427158147
7,7,hawk-dove,0.5,4,2.8011529445648193,2.6901261806488037,5.491279125213623,2.7876827716827393,2.0775885581970215,2.513925313949585,2.571197271347046,9.950393915176392,0.6443857404019397,0.16249874234199524,0.04968416690826416,0.40589529275894165,0.2298448234796524,0.4652445614337921,0.23655541241168976,0.2121829092502594,1.337540090084076,0.8630833320913479,0.0005174592952243984,0.0025562068913131952,0.0009282942046411335,0.000285422895103693,0.0015716468915343285,0.0018838217947632074
8,8,hawk-dove,0.7,0,2.682708263397217,2.9504449367523193,5.633153200149536,2.9849960803985596,2.2032413482666016,2.3583390712738037,3.167184829711914,10.713761329650879,0.6553996052355751,0.11472314596176147,0.0227084718644619,0.6326503753662109,0.3156958222389221,0.506992518901825,0.2642539441585541,0.13743161782622337,1.719592660665512,0.9259936343224093,0.0020750684197992086,0.006672368850558996,0.0019153518369421363,0.000282374705420807,0.00305933621712029,0.0027498798444867134
8,8,hawk-dove,0.7,1,2.6953372955322266,2.7795796394348145,5.474916934967041,2.6089425086975098,2.502032518386841,2.9266490936279297,2.6710457801818848,10.708669900894165,0.6616994124667608,0.03946099430322647,0.007745683193206787,0.6770981550216675,0.17228949069976807,0.5006072521209717,0.2354453206062317,0.04720667749643326,1.585440218448639,0.9710858008466631,0.0022657327353954315,0.0040778969414532185,0.0033582306932657957,0.0005472223274409771,0.0007492402801290154,0.001569995190948248
8,8,hawk-dove,0.7,2,2.6107230186462402,2.4382691383361816,5.048992156982422,2.983367681503296,2.6333024501800537,2.440768003463745,2.557558536529541,10.614996671676636,0.677668810147214,0.13017041981220245,0.024752238765358925,0.6451147794723511,0.512344241142273,0.36602669954299927,0.2952480912208557,0.15492265857756138,1.818733811378479,0.9215047497191788,0.0007478973711840808,0.0014811535365879536,0.0006614893791265786,5.895685535506345e-05,0.00042811388266272843,0.0002486704324837774
8,8,hawk-dove,0.7,3,2.352962017059326,2.2626473903656006,4.615609407424927,2.7178587913513184,2.7429282665252686,2.715437650680542,2.843400239944458,11.019624948501587,0.7047943572604406,0.12485291808843613,0.01915319263935089,0.6676226854324341,0.32334956526756287,0.4693596363067627,0.42850711941719055,0.14400611072778702,1.8888390064239502,0.9291603135365487,0.004620119463652372,0.005437914747744799,0.0024663442745804787,6.744298298144713e-05,0.0009544751956127584,0.0010254676453769207
8,8,hawk-dove,0.7,4,2.802830696105957,2.7082228660583496,5.511053562164307,2.7913146018981934,2.12888503074646,2.5380489826202393,2.5700769424438477,10.02832555770874,0.6453491790340379,0.15732310712337494,0.006333073601126671,0.5953347086906433,0.47080904245376587,0.4855238199234009,0.219190776348114,0.1636561807245016,1.770858347415924,0.9154019376211053,0.0004936871118843555,0.005817021243274212,0.0007760922890156507,6.96641654940322e-05,0.0010900249471887946,0.0009037894196808338
9,9,hawk-dove,0.9,0,2.6812307834625244,2.9448187351226807,5.626049518585205,2.993772029876709,2.1771066188812256,2.4731059074401855,3.1638872623443604,10.80787181854248,0.6576562949784374,0.11589962244033813,0.012506064958870411,0.8057953119277954,0.22469870746135712,0.4906119406223297,0.23156461119651794,0.12840568739920855,1.7526705712080002,0.9317381808357503,0.0012988030212000012,0.0034199561923742294,8.56443220982328e-05,3.6045992601430044e-05,1.347103352600243e-05,0.000858951942063868
9,9,hawk-dove,0.9,1,2.6983962059020996,2.7730655670166016,5.471461772918701,2.608997344970703,2.494507074356079,2.953468084335327,2.6734049320220947,10.730377435684204,0.6622937863737441,0.04186505824327469,0.007882311940193176,0.7330015301704407,0.36457040905952454,0.5505743622779846,0.21061713993549347,0.049747370183467865,1.8587634414434433,0.9739339332633591,0.004370790906250477,0.0053214565850794315,0.00027548291836865246,4.9537058657733724e-05,0.00018839558470062912,0.0015973581466823816
9,9,hawk-dove,0.9,2,2.6177797317504883,2.4359793663024902,5.0537590980529785,3.0054309368133545,2.6507883071899414,2.4704296588897705,2.558605432510376,10.685254335403442,0.678902421716586,0.14492389559745789,0.028247106820344925,0.626400887966156,0.271687775850296,0.611125111579895,0.2896605134010315,0.1731710024178028,1.7988742887973785,0.912187106863507,0.0017804770031943917,0.004249511752277613,1.9542152585927397e-05,2.5513880245853215e-05,3.9319998904829845e-05,0.0019120511133223772
9,9,hawk-dove,0.9,3,2.339566469192505,2.2494966983795166,4.5890631675720215,2.7199742794036865,2.736527919769287,2.685152053833008,2.8436107635498047,10.985265016555786,0.7053443902479947,0.13676311075687408,0.020416563376784325,0.791938304901123,0.33721527457237244,0.6173279881477356,0.27463299036026,0.1571796741336584,2.021114557981491,0.9278427717356461,0.022743090987205505,0.03913725167512894,0.0007656140951439738,0.0004541552916634828,0.0019333179807290435,0.011282715946435928
9,9,hawk-dove,0.9,4,2.7962560653686523,2.7000651359558105,5.496321201324463,2.809847593307495,2.124511480331421,2.50834584236145,2.56817626953125,10.010881185531616,0.6455633283032953,0.17210981249809265,0.02647935226559639,0.722933292388916,0.06813754141330719,0.6404914259910583,0.2097111940383911,0.19858916476368904,1.6412734538316727,0.8920630471228871,0.012600063346326351,0.11915180087089539,0.03350367769598961,0.003986475057899952,0.045059382915496826,0.04842456430196762
